,ID,Tweet,Sentiment
417554,2061563812,@QUiN_NB LOL yeah...been moving around a lot...when i got home last night/morning lol i had a KILLER migraine!! ,0
394825,2055725042,i really miss ben &amp; andrea  that trip out to seattle can't come soon enough.,0
476218,2177820085,having difficulty walking today...no time for massage tho ,0
38984,1573415566,Trod on my new phone last night and cracked the screen. Vendor says warranty doesn't cover damage. Dammit wtf is the warranty good for?!? ,0
358360,2045240327,@daniellog I risked it on the interwebz ended up paying 160 for 2 ,0
235752,1979838992,"@gavtheskav fuck knows, happened while I was asleep, am completely crippled, like I have a knife in the back of my knee ",0
761826,2297458014,EXAMSS!  urghh..,0
51030,1678779671,"Looks like this season's first ducklings won't survive. 4 out of 10 left, and the mum dead... Nature takes its toll ",0
173680,1964141570,@johnhensel hate u....  I have 2 wait one week to see it cuz here (Puerto Rico) is still coming soon....,0
132189,1835698537,"Last day, but still won't be home till tomorrow ",0
139020,1880703586,I got a Band 4 for ESSA  and seeing that just makes me lose my confidence &lt;/3,0
295149,1996786122,"Movie Day, Can't find the Remote to the tele.. ",0
264671,1986940685,so it is a really sad time when your own mother ATTEMPTS to do the stanky leg ,0
752578,2286565986,http://twitpic.com/856nc - Waiting again! Alexis had to go in for another hour  xo,0
197875,1971094941,Jus woke up. gettin better. Just in that very tired body ache stage. I hate bein sick ,0
722458,2261488859,I lied. okay I'm going to end up hitting this kid here. I miss you ,0
376297,2051644091,Lauren won't follow me ,0
92048,1759846044,@ACCIDENTALDIVA My pink gloss is not shiny  it's mad.. The stuff ran out and seperated completely,0
487270,2182023042,@modelmiszkendra nice way to say Im not!  lol,0
108027,1824148087,@goodandbroken89 lol yeah you were talking to a sick sara ,0
257653,1985016929,Owww i effing sliced by finger. It hurts ,0
85058,1753754310,I can't listen to this NIN music anymore.  It doesn't make sense to me if I can't have my fantasies ,0
486064,2181387940,Should standing up to what you believe in lead to death? R.I.P  #iranelection,0
346111,2016078461,@leeye ah! right the time zone  do you need stuff by tomorrow? if that happened to me i'd be going nuts (as i'm clueless what to do next),0
452652,2070102525,need to study but i hate studying...finals tomarrow dn tuesday then school over ,0
726800,2262667551,@Momsmostwanted now all i can think about is having calluses in my eyes ,0
144228,1881920223,then on Sunday I am catching up with family  I am the eldest cousin and then doing homework I will also be very tired.,0
433792,2065039914,@Yungon 3 days in heaven and a week in hell... Final term starts from tomorrow. This is an disaster! ,0
277778,1991362385,@burkedaniel  sadly I don't even have 70 degrees to give you. What a joke.,0
645012,2236174609,"@Philsz of course ill be there, its my bdaybash dude! Haha ik had ook wel willen gaan  http://myloc.me/4qPQ",0
722369,2261462838,I miss playing drums....nearly 18 months  On the brightside.....short week this week then off to Brisbane.,0
698262,2254069481,@jelly__bean I miss you! ,0
440938,2066876929,"New plan: pasta. Mcfly &amp; room cleaning. Dishes, homework, sketches. Movie. Call dad and ask to borrow 100 dollars... The fun part ",0
164761,1960502245,@kiitzyy I think so hahah geez lady 3 hours ago?? Go to bed!! Lack of sleep is bad for your skin! ,0
389386,2054443289,When do I stop counting down the days that Simon would've been here? There would've been only 20 left today. ,0
131805,1835611276,@tonygray damn those @inversemaclab we cant leave nice things in there anymore ,0
88902,1755084084,Going to have to go to work at the #ANU soon ,0
362796,2047570420,cut myself 4 times in my finger while cooking ,0
315079,2002115646,@Bexlet It's sooo nice! I've been to town (birthday present shopping) but I don't think I can risk too much more sun exposure ,0
516887,2191179963,Still no The Sims 3 in ABC's Greek ,0
3631,1468639055,Wish i were i sleeping ,0
738043,2265376209,i'm sick today. it's not that bad but i hate the feeling. and this coughing is making my chest hurt. ,0
753414,2286876499,"seriously, why cant i just get a cheap ass tickt to the philippines. 641 for 2 weeks  i hate it. i just wanna sepnd more time with my moms",0
725432,2262323779,Thirty and still can't spread my wings. ,0
328063,2010259790,I cant lose her..I CANT!!  &lt;*Broken*&gt;,0
211537,1974514307,@branden3112 mehhh. I might redo it. the fence looks all curvy too ,0
530877,2196093144,Ahhhh so much pain  this sucks...,0
40313,1573751705,"man i'm so bored, i've GOT to drop english ",0
600700,2220975104,"@spurofmoment Cracked?! Oh no  How are the upgrade plans for AU? They're awful here! I really want one too, of course...",0
762476,2297869650,Where are &quot;original&quot; .NET OSS projects like Hadoop/WEKA/Lucene/etc (not just ports)? Seems like they're all just Mock/Test/IoC frameworks ,0
186779,1968417187,Mood: Kinda bummed. Actually really bummed. ,0
168554,1962218050,"i feel extra-nauseous all of a sudden, like my stomach wasn't ready to resume peristalsis after the events of two nights prior ",0
690369,2251999882,LMAO! Late night convo with distant cousin  although interesting life stories xD! I want to go Washington again!,0
562103,2205580602,Ouch just came out of the dentist.. Gums are sore  but with the husbie now.. Going for a fabulousity bagel.. He he xxx,0
285737,1993698186,@muSicFienDkiCks ,0
675382,2248074548,Omg I feel so sick!! I thank those hot links were too greasy for my poor lil tummy today  http://myloc.me/4zwG,0
577218,2212346588,@destinied I guess not ,0
145048,1882118221,@MrsSmith007 not on xm u won't  dm incoming,0
345244,2015856366,i feel sick  and i has bruises from last night n chunks outta me but im going back for more friday...ily all time low,0
462419,2174687834,Wish I was in NZ with @djsirvere and @petrina_xposed  seriously it can't be colder than Sydney right now...,0
353425,2032496804,"Why do I have so many problems with direct messages? I cant get to them, EVER! Please dont think I am ignoring u if I dont respond ",0
698256,2254068599,having a yard sale right now wish I was still asleep though ,0
113237,1825741710,@zandraisabelle aww.. it's hell.  &lt;3 how are you doing hun? I'm here for you. &lt;3,0
191747,1969704206,Where the party at? This is the worst Friday night ever. DELTA SUCKS    I want you back!,0
643815,2235864677,@kreacheryl BUT I LOVE YOUR GUTS SO whoever is ruining it can go DIE  i will sleep eventually my sleep is real fucked up,0
696554,2253564488,french's revisions = sooooo boring ,0
639080,2234630593,#inaperfectworld have my parents together I live in LA close to my bffs! but in my real world my parents r divorced I live in Argentina ,0
621543,2228852587,"#inaperfectworld, I'd be studying Astrophysics. ",0
667784,2245717166,is mad at SteandKel I thought they posted another new video it's the one i saw last week! ,0
322915,2004736669,AHHH work!!  Slow down so I can have a fighting chance to catch up!! ,0
661161,2243025797,@xforewarnedx David doesn't even do his own laundry...  ,0
625345,2230208512,@frtportsocrgrl3 I don't get it ,0
297861,1997517560,wishes that those Brazil-to-Paris plane victims could be found alive(which is sadly very doubtful).  ,0
361274,2046807093,isPlayer Has Died! Sorry ,0
499964,2186695073,@BIG_FLACO  and I thought u loved me!!,0
297955,1997551838,"No movie tonight,  sigh... ",0
347955,2016628533,@fountain1987 i love you in hollyoaks and wish you were staying are you gonna come back im gonna miss seeing you at half 6  x-x,0
236707,1980051878,"going to Dunnes now for sum stuff, back in a minute..I think my car is an oven.. great..  ",0
435069,2065337948,@mistyxlameface Hahah yeah i counted like 5 mins after i got my ticket  guilty lol,0
400332,2057383740,"found out that my best friend since childhood is moving  ..... TO WYOMING, that makes it worse. what the hell is in WYOMING????",0
502316,2187497946,crying because the Cleveland Indians make me so sad ,0
656515,2240507669,and tweetdeck crashed again ,0
747061,2283399385,I have a rip in my pants. I knew I felt a draft earlier ,0
418252,2061723556,"still in bed  tired, just added Twitter to my Adium",0
718870,2260421429,Stop #4 was about 157 miles. To bad there wasn't a gas station there...  more on the close call in the blog post tonight.,0
109973,1824712522,"chills out for a second. Then I gotta clean my house, while the sun is shining outside... ",0
643660,2235825829,Rotaract pre-convention is starting. Jealous. ,0
399219,2057095900,I apologize to my followers for me freaking out. I did not win the contest either  sad. Only two hours at work left!,0
174363,1964493662,Wondering if i cld make things any worse than they already are... answer.. JUST DID!!!   ,0
563934,2206061624,"If the dumba$$ in Houston wanted to kill himself, so be it. But why kill your little children too. Sadly, he lived. R.I.P. little ones ",0
657593,2241084498,@nekoretro Yeah. I saw this http://bit.ly/JrRgV  and feel rotten suddenly...there goes my horror movie  for tonight.,0
558344,2204724478,EDF energy just phoned to offer an early-adopter trial Smart Meter unit for monitoring/reducing energy usage -except NOT for rental flats ,0
155038,1936082363,I don't like being ill  I hope I get well tomorrow since I'm going to sthlm and maybe meet magma!,0
365110,2048433754,last day of high school ever..really bummed ,0
308392,2000675915,"For some reason I can't fall asleep...but I'm forcing myself to..work tomorrow at 845.  then spending the night with my BFF, my mom!",0
637028,2234080413,NOT liking the storm.Scary ,0
94027,1770896952,@LaurenConrad wtf is this about no pudge? I'm on a dieting race with my mom too see who's in more shape for hawaii and no yummy food = ,0
559900,2205075415,@SomersetBob oh god I think it would take me about a year if I had to do it longhand ,0
597189,2219207670,I hope i don't miss the bus  dumb sport training.,0
430290,2064300873,just got back from a party (: im tired. cold. and i think im getting sick ,0
285465,1993619379,@OfficialBing the Bing UK has nothing different to Live Search UK. Apart from Best Match ,0
405674,2058749232,@FlissTee Have got various columns going on in tweetdeck and STILL miss tweets! ,0
68768,1692992911,What does a man have to do to get a freaking graduate position? ,0
150166,1883643803,@mynameisJabee I will be seeing you on Saturday!! I don't know what shirt I am going to wear to the show yet though!!   But I can't wa ...,0
210589,1974279613,"As we go on, we remember, all the times we, had together ",0
595237,2218717267,"Good morning twitter, Getting ready for my exam. Follow me &amp; I'll follow you. Got a 200/175 ratio now... Tomorrow I have economics  Byee!",0
511860,2190000587,hating on winter. brrr. ,0
128020,1834834235,It's hard to sing and play guitar at the same time ,0
746229,2282874501,all cleaned.  Now I feel guilty about eating anything. ,0
79673,1751949939,@Dominic4Archie doing well Dominic... just a bit boring with school and everything going with it  how about you? how's work?,0
58693,1685957772,"oops, just spotted a bug in my comments RSS feed that meant flagged (spam) comments would get included ",0
584106,2215158905,I officially hate retainers! My mouth hurts so bad! ,0
483408,2180391874,RRraaaaarrhh! Trying to book Fringe tickets and Ive been on hold for over half an hour  Cant even get some that we wanted! #edfringe09,0
93521,1770684310,"@Kdvb1aka_Kimber sadly no the only thing I can do is do really kick butt on the final, but I have a feeling I'll be resitting this class. ",0
385774,2053673147,@VickiGarlick It is.  I'm starting to get sick with worry.  ,0
154681,1933226705,FCCCK!!! i just cut my finger  !!!!!!!!!,0
221063,1976757549,I hate that i lost $20. Fuck that. ,0
503502,2187859883,damn don't u hate when u get a splinter in ur hand or sumthin and its 2 small 2 get out  lol,0
701754,2255183795,Okkkkkkk I'm sad!!!!! I think I said something crazyyy in that VoiceMail ,0
384768,2053473078,on the train home whooopa  pretty damn bored tha ,0
23405,1557713247,"off to bed, early, skewl tomorrow ",0
729571,2263342749,I hate when sh*t gets real ,0
645764,2236362126,"@rosalindc aaah, that's what I was worried about ",0
433245,2064917921,"Packing up, time to go home...I MISS MY HUBBY @pepto123 ",0
237743,1980267880,@smarty7 Lol this energy thing is annoying ,0
